,nu_1,nu_2,nu_3,nu_4,nu_5,nu_6,nu_7,nu_8,nu_9,nu_10,nu_11,nu_12,nu_13,nu_14,nu_15,nu_16,nu_17,nu_18,nu_19,nu_20
35598,3.500940570441964e-70,3.015948961188931e-24,6.855698565850053e-19,4.401146772792985e-09,6.167868719316017e-05,0.0025580886035509384,0.009228072248457142,0.02166602281302855,0.03096913853746465,0.03715023905226814,0.04263313040769943,0.04851152221673117,0.054835603174903144,0.06248023816693419,0.07175601850284026,0.08309627098856674,0.09739398968447853,0.11581536093823296,0.14151392732663673,0.18040835297473432
112869,1.645139638025222e-22,1.889708795153774e-12,2.1423136803846506e-07,1.6065825375967567e-05,0.00018879389466774918,0.001016496670340896,0.0023444460371789327,0.00354831311363531,0.004198131428402723,0.0048364590827386835,0.0058752278245448805,0.007501080700945765,0.009930126848519877,0.013673817795901691,0.019619976759378842,0.02965195451303902,0.0482268825500588,0.08678815502439512,0.1824222936043955,0.5802649831972071
31405,1.0764338801071947e-95,2.001596126172769e-40,6.852982234332074e-19,4.401081155512384e-09,6.167776762295233e-05,0.0025580504648976296,0.009227934666732131,0.021665699793366817,0.030968676817252454,0.037149685177764034,0.042632494788533704,0.048510798956370775,0.05483478562854941,0.06247930664639062,0.07175494868929119,0.0830950321027087,0.09739253763332129,0.11581363424206438,0.14151181748944353,0.18040566325888419
33599,3.3201386532612944e-35,1.0850085010664109e-14,3.643574958985608e-08,3.306547018117257e-05,0.0011086948385028703,0.0048343831195908704,0.009215282594748827,0.015311938667989163,0.017688609655373125,0.021486549063941412,0.025553699725021,0.03138146561574045,0.03770251550257281,0.04584984747179953,0.056209899063120246,0.07009730410273222,0.09012533695618004,0.11977213112083164,0.17589348338888813,0.2778335178858809
113754,1.6318859114158377e-55,4.070186193584622e-20,4.657646944358409e-10,7.792683410948171e-07,0.0016489702556306595,0.004605152138895869,0.007017499089065601,0.010422323116760557,0.0142023283115838,0.017360948620126125,0.02052289346013943,0.02432134844592515,0.029080638496211588,0.03527175258662171,0.04346194094385677,0.0545757968873055,0.07047980943433717,0.09443854825070848,0.14849361238086473,0.4242030842424163
34803,1.5057989343291069e-112,2.001673828245587e-40,6.853248267483941e-19,4.401252005727867e-09,6.16801619573253e-05,0.0025581497685590927,0.009228292895669642,0.02166654085703899,0.03096987902301063,0.0371511273306109,0.042634149784354904,0.048512682148287016,0.05483691431798038,0.06248173209655309,0.07175773422039416,0.08309825785648112,0.09739631841705439,0.11581813013379338,0.14151731098607684,0.18041266661677574
29171,2.121786090174945e-63,4.6735140899681214e-21,5.419287524895636e-11,9.460920245289908e-08,0.00024711339745395465,0.002827326544211262,0.009082896375886787,0.02062082041832269,0.029394247740565094,0.03529870930562002,0.040578104918123636,0.04628583926833066,0.052504601090484736,0.06007287799897272,0.06933487966039927,0.08078632084505433,0.0954442288292355,0.114732789320154,0.1440068738682913,0.19887628642728977
37967,8.40042856028056e-86,7.236282555738973e-42,4.316722573423712e-18,4.387418179551076e-09,0.00013611111867200813,0.0019387685386820254,0.007206403951847588,0.011662781582307982,0.014869032882531566,0.01852375172676009,0.021964982710899115,0.025553911527811175,0.029580051338198285,0.03429771291329352,0.0400873737085721,0.047361266301517525,0.05687193381883275,0.07009285444011314,0.09080315275686948,0.5291485319662549
5407,3.2114793533201196e-60,5.87445872552785e-29,2.3221646741013217e-13,2.3592323427425285e-07,0.00030741942702285216,0.0018828350533915917,0.004747311120549658,0.007344552062448416,0.010638684601890038,0.014299282046469493,0.01835107152200349,0.02306507881441969,0.02886199422393147,0.036292330766820986,0.04632696854304181,0.06039914100332174,0.08209108302092642,0.11844234548727933,0.18917332765746833,0.3578789995278545
33894,6.115484927899576e-105,5.4310660432848316e-43,1.0441855792089484e-17,7.45058086303065e-08,0.00021656082673545985,0.0016291793587892187,0.008650511520433038,0.015588857022365373,0.020323696799715237,0.02577761073131103,0.031066312211875783,0.03741038043800459,0.04464563093712511,0.05348468634830692,0.06421237689762399,0.07765749903233739,0.09497702028294842,0.11848989130523248,0.15347627394042132,0.25248711357580583
6641,7.004549453447331e-70,1.1862086116394847e-30,4.708660533593589e-15,9.389747902710778e-08,1.457423902782437e-05,0.00014566107894078867,0.0009257281546951519,0.002513342281820392,0.004892678468038007,0.007674330110298099,0.010598492944464953,0.014768185208778824,0.019684916410771414,0.02630286142883031,0.03504333271029675,0.047240104302682016,0.06514185973864026,0.0934634878844309,0.1522509423974608,0.5194445942759881
32044,5.221058932296199e-113,8.923681296990758e-41,6.104695325631399e-18,4.3339072782196134e-08,0.00014775205154847514,0.002042398844813874,0.008908238626014517,0.018290317455427453,0.02505510061828174,0.03083235875336534,0.03620752354252754,0.04234464066584173,0.04917495283009593,0.05748308631028402,0.06756541383469677,0.08007497050400675,0.09605144837741292,0.11730159710717576,0.14816086706648676,0.2204591027607842
41278,6.25507679994109e-100,2.2826016137871498e-42,2.207132231596902e-18,7.003373514090882e-09,0.00022043451371563414,0.003112514166450178,0.01152987438679614,0.01849157630390707,0.023481933025006375,0.029258532486854616,0.0346725458370514,0.040294395477592004,0.04656388468103937,0.05385801811994094,0.0627544686772605,0.07384406460134588,0.0882168487097171,0.1079376184159695,0.1384086232551183,0.2674505099539375
5072,9.24375211775206e-112,1.165772880769864e-43,5.36221390665192e-19,3.2213497876087957e-10,1.3276845060251665e-06,0.0003054266947131476,0.00097782576517887,0.0026622397878882527,0.006055412719669668,0.011208922520598307,0.01855330312743992,0.027115046153760525,0.035991053318415074,0.04570756877366162,0.057534070835265204,0.0731332364341648,0.09584655955335371,0.12944500883579468,0.19141160184763178,0.304155264804769
119730,4.214445924785537e-64,2.54958485846211e-24,3.433799481504571e-16,6.48986818470598e-07,0.00016669262732889645,0.0009258576454237444,0.002180123269265245,0.0035168860044853954,0.005290846068566755,0.0073114750948905065,0.009869105753007488,0.012739507296876493,0.01646177481935141,0.021308221033399074,0.027992453816403508,0.03765481116779743,0.05243442790677681,0.07916097253786422,0.13928485710722258,0.5838029092277308
2653,1.633671784436103e-97,3.4134804106200097e-43,2.13671754618657e-18,7.105683162369517e-10,3.255819104065356e-06,0.0004167758936422044,0.0015034503390684141,0.0036318116545070523,0.00622886809971693,0.009742208009959315,0.01373405697486705,0.0186364740313453,0.024716171968196206,0.03258448133910185,0.04321651781009776,0.05819861297002921,0.08089806370703952,0.11663763352121967,0.19090434689105837,0.3990468372126501
6652,1.0980894813503849e-33,3.0766005033757573e-18,3.955056400968206e-12,1.1994018285915118e-07,5.350802755830994e-06,4.520101940779401e-05,0.00024235304022457118,0.0005612656540356644,0.0011353324842612255,0.0018825511873299303,0.002979479212110824,0.004506433021085225,0.006717273989798141,0.00992805929327112,0.014741460832649891,0.022197222698412504,0.034328825123932205,0.05600434450827461,0.10908746007961909,0.7357439681858108
32211,3.1724661374820934e-32,8.878103056037005e-17,8.712072968866332e-11,8.649765078478654e-06,0.00010054016950920251,0.00038924646186890585,0.0006635771659376341,0.001281980009417235,0.001871892253700571,0.002966466502794029,0.004525307829395117,0.007003817012475175,0.010576446339560541,0.01598626661358643,0.024023082804259344,0.036448271754372104,0.05631479746402557,0.09192305565855133,0.16521892878808184,0.5808041776752811
99350,1.4180042218185547e-46,9.603874965970775e-27,1.8898897907900613e-16,1.4147209145700537e-11,3.572346748437432e-09,8.051827680697194e-08,8.263754438388955e-07,6.801184407704414e-06,4.721287812434456e-05,0.00024160547964791352,0.0010037350861681839,0.0030867299126831854,0.00742750647747043,0.014715072645810106,0.0260811256558207,0.043456740761680025,0.07152925213210945,0.11760096872803188,0.2347188719399376,0.48018445058124193
96066,2.0270269741300934e-38,1.3309261532374832e-28,2.6194807357799028e-18,1.9608656781615155e-13,4.9513841984799606e-11,1.116004440333597e-09,1.1453750490306758e-08,9.426600666027333e-08,6.544206199994633e-07,3.349720346055139e-06,1.3959384368587116e-05,4.367134924800795e-05,0.00014699037698634126,0.0006425165594925745,0.002819199754621679,0.008312951314220616,0.026298864210092608,0.06713248367879088,0.24128957953765182,0.6533953960338426
103187,8.698993073625513e-35,8.049909769636002e-22,1.5570231304099864e-16,3.3123996227252837e-12,2.2128595000520927e-10,6.94089879655104e-09,7.440556504808778e-08,4.975523872376073e-07,3.313427334601449e-06,2.053536241468496e-05,0.00012702149203308873,0.000611110514801756,0.002165509235033522,0.005581792393824161,0.012972452929765396,0.026560823906971568,0.05465459003796434,0.10513968763369538,0.22256467971708066,0.5696955127566907
108356,6.75019766258022e-24,2.0321752448456295e-16,2.109717670735559e-14,3.262281701569588e-13,2.322224465430829e-12,1.0108479901253845e-11,4.4830291909606455e-11,1.966386891545782e-10,9.46008517880898e-10,4.8172367502347485e-09,2.6659768212022988e-08,1.5698225726244268e-07,9.862477085954102e-07,6.621607473566521e-06,4.755868558436698e-05,0.0003699802522424698,0.003275340084560453,0.02722504657496573,0.1973293109004458,0.7718454395697154
105991,1.60488409133371e-27,8.236366531943946e-20,9.59186259110443e-14,3.885135877409621e-11,3.2868523716295633e-10,1.0148970957047972e-09,4.8231086858072254e-09,1.7695841354145273e-08,7.483369036907841e-08,2.913437518757509e-07,1.1660467969819272e-06,4.464623756400476e-06,1.6983008633927645e-05,6.296924984792364e-05,0.00023260810226336242,0.0008637130852797735,0.003262934965180722,0.03171531932660564,0.18110318783178445,0.7828365542505483
70793,6.585526690301352e-14,1.0518599173835793e-11,8.442836300621262e-11,9.921325863053818e-10,5.222374014208798e-09,1.2820833444204137e-08,5.28731061550822e-08,1.632922724188737e-07,6.781176241726788e-07,2.5170890224344265e-06,1.0986046787273935e-05,4.636069225809693e-05,0.00020735843553471966,0.0008815684847464559,0.0034572806369735135,0.011582181001962356,0.03061864069861498,0.07026819058474998,0.188385414876126,0.6946374711834421
104358,6.422749759338336e-36,3.5778929021885e-24,4.409804972383667e-19,4.07672739462863e-17,1.7446353081120426e-14,5.288131883170549e-13,1.5594269935128878e-11,2.556852997814496e-10,4.563289446856386e-09,6.442937803560634e-08,9.482160863692943e-07,1.21174579437635e-05,0.00013277408442439033,0.0009065654497462767,0.0037812430032551545,0.010260972729643315,0.025971957831928537,0.059995744726561884,0.26327368987754524,0.6357659289602866
98044,4.237777413568376e-46,3.71285852654904e-28,5.653079440112565e-21,6.454816898758282e-18,7.050949260866871e-15,2.1611332957674704e-13,6.4061665079140464e-12,1.051125951191837e-10,1.876432605498544e-09,2.6495278572568794e-08,3.899453233368695e-07,4.983258814039336e-06,5.460317469899494e-05,0.00037283206787556316,0.0015551035352500057,0.004221364992779722,0.01064757384445295,0.024293886946601676,0.1734375210772118,0.7855138757742077
30575,1.1286911226941923e-71,7.767711311936279e-29,1.1678290135730692e-13,4.155239423681396e-07,7.846653432462181e-05,0.00175957235220323,0.008883338475787943,0.019362751364934875,0.02951040978324817,0.03837890546623754,0.04589451614453752,0.05254195713412993,0.058805792088733995,0.06518402137794602,0.072426954857868,0.08133672957463958,0.09334508667183253,0.11038481158841949,0.1375059667377603,0.18470007128049354
29479,1.0749576885786299e-70,1.9437215366288063e-33,4.466196345090403e-18,1.4226106110016606e-10,7.51481164622417e-07,0.00011171651547406168,0.0018502791651346846,0.008913704485956268,0.019393659096169087,0.029589117043513854,0.03863531518009176,0.046485394094406586,0.053832433001477484,0.060928898870902574,0.06947367489188296,0.07844806083108877,0.09405795073072927,0.10977255225749837,0.15993669781373399,0.22866671473985237
20378,1.3738623409110497e-53,3.467696292169634e-22,1.510364045329222e-10,1.6973456683172135e-06,0.0001680362567309026,0.0013956842568010504,0.007943414728593863,0.01883249212412451,0.0301658689564942,0.03902026208541306,0.04586385875061845,0.05181669540208317,0.05757091511203576,0.06370233154093828,0.07092205902383138,0.07990979802501283,0.09189517966856844,0.10892187467674193,0.13614706741309282,0.19581781506335658
29293,7.82589141184715e-58,6.742448288980249e-28,9.5799181839443e-16,4.19952522860319e-10,1.2306540116946785e-06,0.00026766156333043117,0.0023056409876713504,0.008671480002645775,0.01779389251641129,0.026739225527057504,0.034905420663369005,0.04222295565506841,0.049255412219980095,0.05643807081865486,0.06455194828378333,0.0742390973804454,0.08747426003192799,0.10598361331262184,0.1589675969586052,0.2702813156094848
23730,3.8283229968491884e-80,2.6818719177308007e-34,1.0110881743682368e-18,2.521913698206339e-11,1.7946672765490248e-06,0.00024454204589226594,0.0024556003310304635,0.008389945820594378,0.017659000110447857,0.029237399236852087,0.0396939673135757,0.049413093814478073,0.058391381295652744,0.0672190635021984,0.07639893981449776,0.08672326780662229,0.09933195268339662,0.11606290840339836,0.14308252161802473,0.20579150878641683
25232,1.3376180491204262e-55,3.2160593671513873e-21,2.8223196303565256e-09,4.709443429569304e-06,0.0002690723308532549,0.002721492280096614,0.008404733913214927,0.01569622132870813,0.023112092535533414,0.03025605673273893,0.03701327825754734,0.04320046262322439,0.04921732110106807,0.05573253135626499,0.0634977554861259,0.07355819640282125,0.0876828903872474,0.10929370386060222,0.14774421787898218,0.25269517860265656
37532,5.025810060242932e-46,8.899719910625803e-23,4.631231956557498e-11,9.392945950853868e-08,1.5375829458293216e-05,0.0005104786397899534,0.0033860770983232184,0.010148867661405448,0.019638171831125102,0.029469875550852346,0.038243323670312156,0.04587406215399165,0.052613542367705435,0.059167820660020014,0.06645394195748125,0.07544267944834043,0.08776572762801901,0.10785888861957786,0.14283416193910559,0.26067609376097584
1630,2.7498315027116675e-55,1.3881174905089765e-22,1.2180942105784046e-10,2.1672527348444018e-07,2.5535548941120118e-05,0.0004968477157512175,0.002770829206342565,0.008037774042639091,0.015423503068095467,0.023541797474761317,0.031332374600353166,0.03868636269326996,0.04587124416898332,0.05353702920691934,0.06241330906612324,0.07363263598535433,0.08912103266498853,0.11298744953472682,0.1579824124216881,0.2842350268397852
7303,4.691252990771935e-51,6.001327379991312e-24,1.8997459947988636e-13,7.106060736252059e-09,3.324879647597559e-06,0.0002306171186778708,0.002040977352811832,0.007809348945481236,0.016463207499232555,0.025883064394531034,0.03483593746534002,0.04327356799353175,0.051347997033543674,0.05955552666289118,0.06863685783382704,0.0792402054275282,0.09320288946102433,0.11155053931993389,0.143648441692286,0.2623748359003952
125880,2.744862420273758e-60,2.181562279605826e-30,1.644816533104436e-15,1.4151239485772125e-08,5.294293546513139e-05,0.0014925659062092987,0.007600482893214301,0.016891954002798172,0.0281593835177669,0.03863369037818414,0.04787840875581224,0.05564604703741639,0.06242124229198696,0.0689163569132666,0.07573116885785064,0.08364095117013515,0.09356446215770729,0.10709845451694484,0.12756971432855685,0.18480023384467006
22151,3.414766558449631e-42,2.9203721058281033e-19,8.562642637446122e-11,1.70458602669384e-06,0.0001739523918859157,0.0012932951615418945,0.007038532432018651,0.015618833924694965,0.023534082763537106,0.028736680512828294,0.03240873960160239,0.03576746622407764,0.039488694024213816,0.043925281350668734,0.049545634071597726,0.05692926526841544,0.06715080959456636,0.0822766117431796,0.11032981775621202,0.40587955403575293
4956,1.1937200443215942e-62,1.0178195151305036e-27,2.574866578898912e-13,3.022994448103453e-07,3.543496032625265e-05,0.0006689665182646077,0.008314958507761348,0.0154168492088919,0.023032097388465313,0.030759146706074363,0.03706154314726987,0.042406506008035944,0.047849848721124036,0.053904208719118794,0.06138762035829329,0.07126833720973456,0.08519543503218377,0.1072081952128864,0.14775688619673538,0.2678283564243165
118561,2.83761560803615e-41,5.29392154419517e-22,1.4040432721812828e-10,1.2110527304546102e-06,9.359796520290357e-05,0.0011387543826521338,0.004645112954694375,0.009828253289878812,0.01474596246855313,0.01947037480595548,0.02402979702335932,0.028568381699512223,0.033411406549422304,0.039118505190695596,0.046417044575179735,0.0571368879572557,0.07340623574949222,0.10873587933854754,0.16351443719328196,0.375837529525175
31579,9.359916148294578e-48,5.638494963529352e-28,1.1890607582510215e-15,1.080234542774579e-09,3.030340650646079e-06,0.00020068362213312237,0.0016317123408780968,0.005244895136909574,0.010395706911518681,0.01621101981798957,0.02200929973792756,0.027598288447942203,0.03331347893305985,0.039676784355049566,0.04739681254373225,0.05758080818257749,0.07231008127840237,0.09790884017293923,0.15632726059693772,0.4122916333607851
106783,3.1753776069881025e-39,1.4847635785497942e-20,9.085750227112762e-11,3.7736735117667598e-06,0.0008164997090649852,0.005294980944133489,0.012809892677682976,0.019347642403829243,0.024939310789962806,0.02986392358800524,0.034369047244159824,0.03942249913174301,0.04518969040833525,0.052225676687420515,0.061161808693405637,0.07295366636570748,0.08925750684756732,0.11388397762932635,0.15344486291566123,0.24511268593181604
27505,3.3579634088520587e-60,8.54259676791446e-30,1.1247193055879405e-14,3.281464444674669e-07,0.0001904587299612158,0.0018956248453885333,0.005521010318685393,0.013335814282586357,0.021372929162344012,0.030821029224503135,0.03988333104193515,0.04831319769699681,0.0555328888723391,0.06320507630274355,0.0711725367528621,0.08125017891381558,0.09390726964155094,0.11248255689317034,0.14301482612570532,0.21817705488787162
77230,3.8204726431735945e-25,3.631277426935344e-15,9.231173460710872e-10,2.8924722395149594e-07,6.495848129828455e-06,4.083726758728033e-05,9.085989308348009e-05,0.0001764548196741692,0.0002847862254034247,0.00042571920193633974,0.0006107967926332252,0.0008847019645022603,0.0013512693616211642,0.002130558661998618,0.003876998130865413,0.007122394552290589,0.01665639032521817,0.03559645287100467,0.13924977275624933,0.7916011610492331
30336,1.1806727074141343e-59,2.101602783630992e-23,2.341566501805855e-12,6.648807669620714e-08,4.1840522100897366e-05,0.000765309813146313,0.003792758515652429,0.009743250994065995,0.018386832040923184,0.027569810722543688,0.03695540993224672,0.04585440487501507,0.05436535206696639,0.06261185129428239,0.07140100318306292,0.0812500344132649,0.09394331423062761,0.11189452414634657,0.14423694826826394,0.23729517940210235
39641,6.157802588029552e-42,1.2959286926515083e-19,2.5682564717959625e-11,3.0396296353429915e-07,5.0839165992577796e-05,0.0019530912152142988,0.008998746707269297,0.01541966137063054,0.021566059093972783,0.027310902298831506,0.03276866438005419,0.038027351858093465,0.043424977688648995,0.04934886667238156,0.05650341041476773,0.06581666164743953,0.07891636144574465,0.09901488315024519,0.1357345969667943,0.325242262706197
8170,1.0951048574956326e-60,1.6348198779285912e-28,2.10767091347387e-13,1.9464227997381204e-08,2.1065208213796298e-05,0.0008224454772701225,0.0038369466364822475,0.010190287648435825,0.01753424930056446,0.025287219554698634,0.03250168155423869,0.03921671868866412,0.04582302017990615,0.05287681454421313,0.061179743585231636,0.0717079224792964,0.08636736751052958,0.10819187221389485,0.14969343011795275,0.29484648921524476
118271,1.1626131523322022e-54,3.6507733174632634e-21,3.9003550741748095e-10,3.6377810829181675e-06,0.00027435928406339364,0.0026418992269990763,0.0102038997012992,0.01987225589750147,0.026603332739411376,0.032174216605168046,0.03706005190674019,0.04169066463001031,0.04644015589436776,0.05179233874168805,0.058384023533335376,0.06715651280032721,0.07995682990419808,0.09976377119748786,0.1345390859611358,0.29154154443878794
62790,1.8482668668782786e-42,3.763860705655138e-21,7.421332851181846e-12,2.56772361135145e-07,4.651272293903871e-05,0.0005884139302607173,0.0022051077700012615,0.005027992706161118,0.008075259202599487,0.011124108560868434,0.014126397526713175,0.017254218127382714,0.02086893791866642,0.025460929030060857,0.0319273806413556,0.04188567676771003,0.058359875967701605,0.08871879065109159,0.16249706395662603,0.5119316381157276
37960,2.6198943308401863e-34,9.037342827855976e-19,5.183405830746184e-11,4.3639585296599026e-07,3.429642591127036e-05,0.0005502453775780449,0.0019288939496984985,0.004087581639551285,0.006590715328663112,0.009183610462672331,0.012008867941507182,0.015079009388420243,0.018732070406624016,0.02352058497631536,0.030270013723959148,0.04036532825839648,0.0568686943600575,0.08804967809449545,0.17017002754195984,0.5226607124219216
21396,1.4411278111674688e-47,5.6068049870205804e-24,5.718401325785691e-13,2.5251868548921512e-08,6.681599151920683e-06,0.0001612308160281172,0.000981501194581079,0.0031273393383737507,0.0061566931078148686,0.009701169993403801,0.013328255191627903,0.016950691922947392,0.020778574677480833,0.025186791777887744,0.0307401101094294,0.038465743421543186,0.05046668316218072,0.07233258467249493,0.12816098857036298,0.5835557312980655
23714,7.777169186665412e-44,7.958602215878494e-22,7.365573436505553e-13,2.0698036240366307e-08,5.582997823504308e-06,0.0003235282575788289,0.004376059084154431,0.012303486510007794,0.021822014591655465,0.03073662454105262,0.038853125814949784,0.045912094694521254,0.05243000552731293,0.05905451767730131,0.06655894685989691,0.07585044662783477,0.08837689340253685,0.10694811445501172,0.14050849416315125,0.2560360400346506
112275,5.649099000864724e-33,1.9644815328250077e-16,4.0450281995410875e-09,1.5139397268881855e-05,0.0001918876612426134,0.0009631675173482403,0.0022175318187396074,0.00388109106136678,0.00543645154467906,0.0069681389391805185,0.008541982900333442,0.010434059926817858,0.01285055838444476,0.016332106607344715,0.02171022175022825,0.03168632529906166,0.05132179956452439,0.09547004944639084,0.21714299361685202,0.514937376470806
38289,1.5844984280877675e-14,4.069504433615762e-06,0.0007435269782776051,0.005111284043802162,0.011883107139976742,0.017723600232383337,0.021039876528905124,0.023478824477140427,0.026086833323613397,0.02858820766332534,0.03185817238039626,0.035617347654088784,0.04050184074874863,0.04669531839157367,0.0547421140355894,0.06544908010376892,0.0801391908641271,0.1029980785201892,0.15045729415046355,0.25698175748193625
40732,2.0304087346024994e-18,1.5764394396900388e-10,4.417389532657228e-06,0.00040596533661003823,0.0028402783582237227,0.008601503141426972,0.015188929735246694,0.020432013242110338,0.024993843143023373,0.029386474994636525,0.03396095895210129,0.03901792702588074,0.044834180762823105,0.051771771078162936,0.060382981388693864,0.07154976965006969,0.08698158719097683,0.1100915780114629,0.1510296526223735,0.2486252796879188
35949,3.819258404246945e-05,7.94532661037445e-05,0.0015733015763640282,0.003432430024118823,0.003867046121966889,0.0035228342590304528,0.0030771023871418394,0.002840176475575288,0.0027844960234013794,0.002904741779906026,0.0032268534381061963,0.0038163640814212964,0.004802277500433758,0.006442593861995979,0.009256571018191852,0.014408402852643684,0.024936021129741547,0.05114245082192849,0.1384908338868678,0.7194613125318219
116932,2.006989067860847e-40,8.668634393153382e-15,4.6866011172228226e-08,5.463657745258474e-05,0.0036945891730560967,0.010989524560247581,0.02526702799754424,0.03462576456594468,0.03276115720408182,0.0337212087066812,0.03593340569221056,0.039310001166064416,0.04402363995217245,0.050456428066890886,0.05899267636917193,0.07035813242728285,0.08568049376168914,0.10747628128367936,0.1430545200500298,0.2236986428008197
91003,6.673457671880283e-11,0.0013529818118022535,0.007514992076961853,0.012558430869333018,0.014722444079268654,0.013692783364615602,0.012526506127616296,0.011746265873760436,0.01156987700690938,0.01192270124187528,0.012865954278009125,0.014525756536882421,0.01716074261541069,0.02124679866033249,0.027653137149365913,0.03804580135730366,0.05585845165149456,0.089788602640202,0.16783713610344028,0.4575122600037531
37823,9.707076664631421e-15,5.97322730275456e-05,0.0003809861559108159,0.0017178293350155543,0.004432547710706501,0.007933735382387442,0.010425699644136905,0.013442957239951116,0.0162612809069358,0.019515522649263307,0.023200635068398884,0.02773983732904589,0.03347850195627139,0.040930386997516104,0.05093351535784555,0.06465400424839361,0.08487644242189678,0.11603457839755639,0.17359567889838814,0.31048519885698794
36667,4.688162905161215e-17,1.7075179955161618e-07,0.00010858873304856418,0.003106945720389711,0.013601770131467997,0.024179697798884386,0.03371068597466294,0.03396545941900341,0.035454063124797514,0.03628510916494782,0.03830336422842106,0.04090410263931906,0.04452660069115544,0.049427338362725066,0.05595018278756666,0.06490081628624911,0.07754872089101608,0.09685337793085884,0.13122193188291195,0.2200490191469054
3727,7.216779585462769e-33,1.1783169295899315e-17,3.2835428333459904e-10,4.974796253047738e-06,0.0010588961110575943,0.0064022468795388995,0.013878455728904716,0.01558350391894787,0.020915000299102038,0.024610906248547705,0.029785893844272503,0.03479147473041554,0.040826298177885016,0.047810563231516175,0.056452599809030266,0.06769020459427823,0.08343565975864446,0.10819071241520548,0.15689804594643206,0.29176265383453515
39749,4.431894805574831e-26,7.959016411812299e-13,2.493910604667708e-07,0.00012581492794700187,0.0016781199135267077,0.005403811100992918,0.010329467670678449,0.015739047318474746,0.02117892954184682,0.0270250125521029,0.03287088236977424,0.03925793979819457,0.046148262489787074,0.05392001864970846,0.0630770600765232,0.07450877392925688,0.09006042584809032,0.11297703692390912,0.1529595776870311,0.25283834658415605
39261,4.881343683499149e-35,2.1692201421376065e-15,2.5691027164220862e-08,3.252341690072427e-05,0.0009583972189832602,0.004904906391933891,0.010788426656382074,0.017667410026105425,0.02439606306519022,0.03158180962273602,0.03890335442757298,0.04655878280708498,0.05463806010353249,0.06333274914340202,0.07299908320370109,0.08419281769621477,0.09793667999314502,0.1160641332690873,0.14257602491938262,0.19256749160674233
78177,7.199295446429239e-05,0.00014765068415983142,0.0005362800971030096,0.0007962665247968006,0.0008837117277548471,0.0007788794698196214,0.0006757539458266557,0.0006139510927442928,0.0005939811932036773,0.0006173267035101356,0.0006931399583174488,0.000851094894620121,0.001158519071766261,0.0017411935018150156,0.0029861374136079524,0.005550110359563455,0.012588312201601351,0.03253389798952751,0.1275446187428729,0.8087394737608593
119706,6.782458349822855e-24,3.5136790326877943e-13,3.0655254367480205e-07,0.00015079380163036298,0.0007025886871832782,0.0036435710416127657,0.008675131640574587,0.014963871353151319,0.020530555094009296,0.026055758468863616,0.0316724741778374,0.03780308854712512,0.04454014753384729,0.05218982765552958,0.06118340440152132,0.07225784591925684,0.08677646678000024,0.10761399449222535,0.14307826591115233,0.28826026997918
35107,6.960431901587702e-22,6.951272421788184e-11,7.532601386210576e-07,4.848740047799697e-05,0.0008461635822396026,0.001386785725814761,0.0023213335362788344,0.003407761523106106,0.00451947157491727,0.005874089347327756,0.00779684909000063,0.01068176361441095,0.015117648237949519,0.021879850125318206,0.03215551637656273,0.048649935761291924,0.07526168937897955,0.11958514264476516,0.19989127792956163,0.4506757130991407
125660,8.916350045794333e-28,7.404869871810025e-18,9.461701053615086e-11,1.6985201739650133e-06,0.0003127499251522254,0.0027603551107180163,0.009205982618328723,0.015528272933284978,0.020111619835551275,0.026104618598333764,0.03246732424576906,0.03973931318672654,0.04786669524204387,0.05700797502503764,0.06735291008929688,0.07943868637408116,0.09443300683280063,0.11488817412918167,0.1486184237485982,0.24426084268490977
39976,7.962610954036986e-25,3.732007037512828e-15,5.7508480263852585e-08,4.358444836407947e-05,0.0006777006660167777,0.003736988298124249,0.009134762250627374,0.01292761193476915,0.0184485702601191,0.02330274090730053,0.029032922099028427,0.03503464630224939,0.04193495767375853,0.049829197819486644,0.05929783250918631,0.07120372437921225,0.08726917965059577,0.1112142217893365,0.1546143610660267,0.29239550842443857
34745,1.145633695434122e-14,2.7498225878761757e-05,0.00044968234837559256,0.0024853606137004835,0.0065848047432796675,0.011586209378907024,0.016718874591083774,0.019305871321764277,0.02167048896475012,0.02360870881153001,0.025878114941956184,0.02848969142069401,0.031789124420291186,0.03606027978691393,0.041779471354609625,0.049808938312144946,0.062025821081949095,0.08321689210982977,0.13336559984095475,0.4052493306088534
31067,2.008765449334545e-19,1.9622616155759053e-11,7.493376994736689e-07,0.00024220633770500113,0.0015211300811970537,0.003773629278157015,0.0066724796584404925,0.009785134247453722,0.012364617373769204,0.015098264806885402,0.017860008266148468,0.021080948314192768,0.024992632977678036,0.030032210950905996,0.03683275077705689,0.04646817070855794,0.06139565922536046,0.08823561772759861,0.16941744561147956,0.4543275474421685
114510,1.669563814645857e-30,1.6156631619294505e-16,8.436753599782095e-11,8.411898685881602e-07,0.0002463824151462862,0.001907772156639847,0.006494486360106827,0.013159660991910179,0.020160294221469175,0.0269518769713404,0.033413380060183025,0.03984281765919162,0.04652433951247669,0.05378457509478529,0.062111816421936396,0.07234337127632257,0.08604561196089625,0.10549701604142878,0.13527996358735558,0.2963352312817815
